Grade,Course,Section,Period,Room,Mark1
9,HGF88QQD,6,10,316,82
11,SDF44HGE,5,10,341,92
11,SPF44,8,10,229,76
11,MRF44QG,13,10,205,87
11,ULFC4TP,6,10,B39,85
10,HUF44QG,6,10,315,88
11,EEFGGQTC,4,10,250,71
10,PPF44Q2G,15,10,GYM2,80
10,PPF44Q3G,15,10,GYM2,70
9,PPF44Q2G,14,10,GYM2,73
9,UAF44Q3,8,10,235,82
11,UAF88H2,8,10,235,94
9,FKFC4,6,10,114,65
9,FFFC4,2,10,111,72
11,MRF44,26,10,208,86
9,EEFG4,9,10,349,72
9,FJFC4H,3,10,124,97
11,SPF44,8,10,229,69
9,HGF88QQD,10,10,326,89
10,SPF44H,8,10,229,91
9,FKFC4H,6,10,114,98
10,PPF44Q3B,19,10,GYM3,100
10,UAF44Q2,8,10,235,74
10,HQFC4TH,2,10,323,92
9,AWF84,5,10,222,86
9,FLFC4HH,2,10,115,99
9,HUF44HG,6,10,315,94
9,PHF44Q2,9,10,B17,81
9,PPF44Q3G,14,10,GYM2,77
11,MRF44H,26,10,208,91
11,BCF44T,38,10,204,100
11,PPF44Q2G,14,10,GYM2,90
10,HQFC4TH,2,10,323,91
11,EEF88QW,5,10,246,83
9,SLF44,12,10,338,89
12,PPF44Q3B,19,10,GYM3,70
10,BCF44T,28,10,204,100
10,PGF44Q3C,9,10,GYM1,93
10,HQFC4TH,2,10,323,92
10,PPF44Q2B,19,10,GYM3,100
10,UAF44H3,8,10,235,96
9,SCF44QG,5,10,141,82
10,HUF44QT,6,10,315,70
9,PPF44Q2B,19,10,GYM3,95
9,PHF44H2,9,10,B17,93
9,PPF44Q3B,19,10,GYM3,100
10,EEF88HG,13,10,336,92
11,PGF44Q3C,9,10,GYM1,100
11,UAF88H2,8,10,235,100
9,SLF44QG,7,10,238,87
10,MRF44H,26,10,208,100
11,SDF44HGE,5,10,341,94
9,HGF88HGD,4,10,313,92
9,FJFC4,3,10,124,65
12,ULFC4TP,6,10,B39,80
9,EEFCCHQD,1,10,346,91
9,MEF44QG,9,10,211,87
12,PPF44Q3B,19,10,GYM3,70
12,EEFGGQTC,4,10,250,65
9,SLF44,11,10,228,68
10,MRF44HG,13,10,205,99
9,MEF44HT,9,10,211,90
9,AWF84,5,10,222,83
9,PHF44H3,9,10,B17,95
9,PPF44Q2B,18,10,GYM3,98
11,MKFC4TC,6,10,322,89
9,FMFC4H,4,10,116,91
9,SLF44HF,2,10,231,96
9,PPF44Q3B,19,10,GYM3,65
11,MRF44,26,10,208,72
9,FKFC4,6,10,114,87
9,HQF44HH,1,10,311,92
11,ULFC4TP,6,10,B39,80
9,PPF44Q2G,15,10,GYM2,95
9,PPF44Q3G,15,10,GYM2,95
11,EEF88,7,10,331,85
9,EEFG4H,9,10,349,93
9,HQF44HH,1,10,311,93
10,HUF44UQX,6,10,213,83
9,SLF44,12,10,338,78
10,SCF44HG,5,10,141,99
9,FLFC4HH,2,10,115,94
11,EEF88QT,13,10,336,70
9,SLF44H,12,10,338,95
9,HQF44QH,1,10,311,75
9,HGF84HF,3,10,334A,95
10,EEF88HG,13,10,336,99
11,SDF44HGE,5,10,341,90
12,SPF44,8,10,229,80
9,HGF88HQD,10,10,326,91
9,SLF44H,12,10,338,96
11,PPF44Q2G,15,10,GYM2,100
11,PPF44Q3G,14,10,GYM2,89
10,HQFC4TH,2,10,323,95
9,FJFC4,3,10,124,80
11,PPF44Q3B,18,10,GYM3,95
9,MEF44,7,10,207,89
10,MKFC4TC,6,10,322,81
9,MRF44H,26,10,208,100
9,PHF44Q2,9,10,B17,86
9,PPF44Q3G,14,10,GYM2,93
11,MRF44H,26,10,208,90
9,MKF44H,6,10,106,98
11,SPF44H,8,10,229,90
9,FMFC4H,4,10,116,95
9,SDF44H,3,10,226,94
11,SDF44H,3,10,226,95
9,SLF44,12,10,338,88
9,SLF44QF,2,10,231,76
10,PGF44Q2C,9,10,GYM1,75
10,UAF88Q3,8,10,235,67
11,PGF44Q2C,9,10,GYM1,90
11,PGF44Q3C,9,10,GYM1,94
9,FJFC4H,3,10,124,95
9,FMFC4H,4,10,116,94
9,FSFC8,13,10,122,89
10,SDF44QTE,5,10,341,65
9,SLF44,12,10,338,65
10,SCF44,14,10,139,76
11,FFFC4,2,10,111,69
11,MRF44QG,13,10,205,77
10,EEFCCQQD,1,10,346,66
11,HUF44QQB,3,10,333,65
10,FMFC8H,5,10,215,100
10,MKFC4TC,6,10,322,100
11,MRF44,26,10,208,79
9,HGF84QF,3,10,334A,85
11,SPF44,8,10,229,89
11,PPF44Q2B,19,10,GYM3,100
9,SLF44QF,2,10,231,70
9,MKF44,6,10,106,65
9,PHF44Q3,9,10,B17,87
9,PPF44Q2G,15,10,GYM2,90
9,HQF44QH,1,10,311,85
9,SLF44QF,2,10,231,67
9,FMFC4H,4,10,116,100
9,SLF44QF,2,10,231,69
10,HQFC4TH,2,10,323,94
10,EEF88,7,10,331,70
9,FMFC4,4,10,116,87
10,SCF44HG,5,10,141,92
10,BCF44T,38,10,204,100
10,PPF44Q2G,15,10,GYM2,90
9,HGF88HGD,4,10,313,92
10,FMFC8H,5,10,215,90
10,HUF44,4,10,314,76
9,MEF44H,7,10,207,93
10,HUF44UQX,6,10,213,90
10,SCF44HG,5,10,141,93
12,PQF44Q2Y,10,10,251,100
12,PQF44Q3Y,10,10,251,100
9,HQF44HH,1,10,311,93
9,HQF44HH,1,10,311,92
9,FJFC4H,3,10,124,95
11,MRF44H,26,10,208,100
9,HGF88QQD,10,10,326,83
9,FMFC4H,4,10,116,100
10,HQFC4TH,2,10,323,93
10,HUF44,4,10,314,75
11,PGF44Q2C,9,10,GYM1,65
11,PGF44Q3C,9,10,GYM1,65
11,PPF44Q2B,18,10,GYM3,95
11,PPF44Q3B,18,10,GYM3,95
10,PPF44Q3B,18,10,GYM3,95
10,UAF44Q2,8,10,235,89
10,PPF44Q3G,14,10,GYM2,95
10,UAF44H2,8,10,235,100
9,FMFC4H,4,10,116,100
10,BCF44T,38,10,204,100
10,PPF44Q2G,15,10,GYM2,80
10,FMFC8H,5,10,215,99
9,FMFC8,5,10,215,78
9,FMFC4H,4,10,116,97
10,PPF44Q2G,14,10,GYM2,98
10,PPF44Q3G,14,10,GYM2,95
9,FLFC4HH,2,10,115,95
10,PPF44Q2B,18,10,GYM3,95
10,UAF44Q3,8,10,235,68
10,EEF88H,8,10,146,96
9,HGF88HQD,10,10,326,97
10,PPF44Q2G,14,10,GYM2,95
10,PPF44Q3G,14,10,GYM2,95
9,MKFC4TC,6,10,322,65
9,FMFC4H,4,10,116,97
9,PHF44Q2,9,10,B17,84
9,PPF44Q3G,15,10,GYM2,90
10,HQFC4TH,2,10,323,91
9,EEFG4,9,10,349,80
12,BCF44T,38,10,204,100
12,PPF44Q2G,14,10,GYM2,95
9,SDF44H,3,10,226,96
11,EEFCCHQD,1,10,346,92
9,HGF88HGD,4,10,313,96
11,HUF44H,4,10,314,94
11,EEF44UCC,3,10,347,76
9,HGF84QF,3,10,334A,65
9,MEF44,7,10,207,75
10,MKFC4TC,6,10,322,76
11,PPF44Q2B,18,10,GYM3,90
11,PPF44Q3B,18,10,GYM3,85
12,BCF44T,38,10,204,100
10,PPF44Q3B,18,10,GYM3,95
10,UAF44H2,8,10,235,93
9,SLF44HF,2,10,231,99
9,PHF44H2,9,10,B17,92
9,PPF44Q3B,19,10,GYM3,90
10,AUFC4TA,6,10,232,100
9,FFFC4H,2,10,111,92
11,SDF44HGE,5,10,341,94
10,HUF44QQB,3,10,333,65
10,FMFC8H,5,10,215,95
9,HGF88QWD,20,10,307,70
11,HUF44,4,10,314,89
10,HUF44,4,10,314,84
11,PPF44Q2B,19,10,GYM3,100
11,PPF44Q3B,18,10,GYM3,95
9,PHF44H2,9,10,B17,91
9,PPF44Q3B,18,10,GYM3,95
10,SPF44,8,10,229,84
10,HUF44,4,10,314,89
11,SDF44HGE,5,10,341,92
9,PHF44Q3,9,10,B17,87
9,PPF44Q2B,18,10,GYM3,90
9,FLFC4HH,2,10,115,96
10,HQFC4TH,2,10,323,85
9,PPF44Q2G,14,10,GYM2,68
9,PPF44Q3G,14,10,GYM2,83
11,MRF44QT,14,10,107,73
9,PHF44Q2,9,10,B17,74
9,PPF44Q3B,18,10,GYM3,85
11,PPF44Q2G,15,10,GYM2,90
11,UAF44Q3,8,10,235,70
9,MEF44HT,9,10,211,90
12,BCF44T,38,10,204,95
12,PPF44Q2B,18,10,GYM3,70
9,SCF44,14,10,139,66
9,HGF88QQD,10,10,326,68
9,FLFC4HH,2,10,115,97
9,FJFC4,3,10,124,82
10,PPF44Q3B,19,10,GYM3,90
11,SDF44QGE,5,10,341,87
11,PPF44Q2G,15,10,GYM2,80
11,PPF44Q3G,15,10,GYM2,90
10,HQFC4TH,2,10,323,91
10,FMFC8H,5,10,215,94
11,SPF44,8,10,229,85
12,EEF44UCC,3,10,347,96
9,SLF44,11,10,228,85
10,HUF44QG,6,10,315,70
10,FMFC8H,5,10,215,94
9,HQF44HH,1,10,311,96
11,PPF44Q2B,19,10,GYM3,65
11,MRF44,26,10,208,83
9,SLF44QF,2,10,231,65
10,SCF44QT,5,10,141,65
10,PPF44Q3B,19,10,GYM3,100
10,UAF44H2,8,10,235,100
10,AUFC4TA,6,10,232,100
10,PGF44Q3C,9,10,GYM1,93
10,UAF44H2,8,10,235,100
11,UAF88H3,8,10,235,90
9,SLF44,11,10,228,88
9,EEFGGHGC,4,10,250,97
9,SLF44,11,10,228,81
9,HGF88HGD,4,10,313,100
11,MRF44QT,14,10,107,65
10,BCF44T,28,10,204,100
10,PPF44Q3G,14,10,GYM2,83
12,MRF44QT,13,10,205,70
9,SDF44H,3,10,226,93
9,SLF44HG,7,10,238,90
11,MKF44,6,10,106,65
9,HGF88HQD,6,10,316,94
10,EEF88,7,10,331,70
11,SDF44HGE,5,10,341,90
9,FFFC4,2,10,111,67
9,MKF44,6,10,106,85
10,SPF44,8,10,229,84
9,MKF44H,6,10,106,98
9,HGF84QF,3,10,334A,74
9,SLF44H,12,10,338,98
9,PPF44Q3B,18,10,GYM3,90
12,PPF44Q2B,18,10,GYM3,90
12,PPF44Q3B,18,10,GYM3,90
10,EEF88,7,10,331,67
9,FLFC4HH,2,10,115,98
9,HGF88QTD,4,10,313,66
10,FSFC8,13,10,122,75
9,FLFC4QH,2,10,115,85
11,PPF44Q2B,19,10,GYM3,80
10,BCF44T,28,10,204,80
10,PPF44Q3B,19,10,GYM3,100
10,SCF44H,13,10,138,90
12,AUFC4TA,6,10,232,78
9,FMFC4,4,10,116,84
10,PPF44Q2B,19,10,GYM3,90
10,UAF44Q3,8,10,235,66
9,SLF44QG,7,10,238,85
9,BCF44T,38,10,204,90
9,PHF44H2,9,10,B17,90
9,PPF44Q3B,18,10,GYM3,95
9,SLF44,11,10,228,82
10,EEF88QW,5,10,246,65
9,HGF88HGD,4,10,313,94
9,MEF44QG,9,10,211,75
9,PPF44Q3G,14,10,GYM2,65
11,SDF44QGE,5,10,341,77
10,HUF44UQX,6,10,213,88
9,SLF44QF,2,10,231,73
9,FLFC4QH,2,10,115,83
9,SLF44QF,2,10,231,77
11,MKF44,6,10,106,65
10,PPF44Q3B,19,10,GYM3,100
10,UAF44H2,8,10,235,100
9,EEF88,7,10,331,70
9,PPF44Q2B,19,10,GYM3,100
9,UAF44Q3,8,10,235,71
9,SLF44,12,10,338,82
9,SLF44,11,10,228,70
9,FFFC4H,2,10,111,94
11,EEFGGQTC,4,10,250,65
10,MRF44QG,14,10,107,68
9,MEF44QG,10,10,203,82
10,ULFC4TP,6,10,B39,65
9,HGF88QWD,20,10,307,65
11,PPF44Q2G,15,10,GYM2,90
11,PPF44Q3G,15,10,GYM2,70
9,SLF44,11,10,228,81
9,HGF88QQD,10,10,326,70
12,SCF44QT,5,10,141,65
9,HUF44QT,6,10,315,75
10,HUF44QQB,3,10,333,77
9,EEFG4H,9,10,349,98
12,BCF44T,38,10,204,100
12,UAF88H2,8,10,235,95
10,HQFC4TH,2,10,323,88
11,SCF44,13,10,138,67
11,EEFGGQGC,4,10,250,83
9,MEF44QG,10,10,203,82
11,ULFC4TP,6,10,B39,99
9,MEF44QT,9,10,211,80
9,MEF44QG,9,10,211,75
12,PPF44Q2B,18,10,GYM3,90
12,PPF44Q3B,19,10,GYM3,100
9,FKFC4,6,10,114,65
10,BCF44T,38,10,204,100
10,PPF44Q2G,14,10,GYM2,95
9,MEF88QG,3,10,105,65
11,FSFC8,13,10,122,65
12,PPF44Q3B,19,10,GYM3,85
9,SLF44QF,2,10,231,82
9,SLF44,11,10,228,78
11,PGF44Q3C,9,10,GYM1,70
11,PPF44Q2B,18,10,GYM3,80
9,PGF44Q2C,9,10,GYM1,90
9,UAF44Q3,8,10,235,75
9,HGF88QQD,6,10,316,80
10,PGF44Q3C,9,10,GYM1,95
10,UAF44H2,8,10,235,92
9,PHF44H3,9,10,B17,95
9,PPF44Q2B,19,10,GYM3,90
9,ULFC4TP,6,10,B39,65
9,SLF44H,12,10,338,95
9,SLF44QG,7,10,238,76
11,UAF88Q2,8,10,235,75
10,PPF44Q3B,19,10,GYM3,100
10,UAF44Q2,8,10,235,87
9,SLF44QT,7,10,238,83
10,MRF44QT,13,10,205,65
9,MEF44,7,10,207,65
9,SDF44H,3,10,226,95
9,EEF88QW,5,10,246,69
9,FLFC4HH,2,10,115,93
11,AUFC4TA,6,10,232,83
9,EEF88QT,13,10,336,74
11,ULFC4TP,6,10,B39,78
10,FSFC8,13,10,122,70
11,EEF44UCC,3,10,347,76
9,HGF88HQD,6,10,316,98
11,EEFGGQGC,4,10,250,81
11,EEF44UCC,3,10,347,75
9,FFFC4H,2,10,111,96
9,HGF84QF,3,10,334A,67
9,HGF88QQD,6,10,316,80
10,EEF88,8,10,146,65
10,PPF44Q2G,15,10,GYM2,80
10,PPF44Q3G,15,10,GYM2,80
11,SPF44,8,10,229,70
10,SCF44,14,10,139,84
10,MRF44QG,14,10,107,65
9,FKFC4H,6,10,114,100
11,MRF44QG,13,10,205,65
9,FFFC4H,2,10,111,97
9,SDF44H,3,10,226,92
12,PPF44Q2B,18,10,GYM3,90
12,PPF44Q3B,18,10,GYM3,95
9,HQF44HH,1,10,311,94
9,HQF44HH,1,10,311,93
12,EEF44UCC,3,10,347,88
11,PGF44Q2C,9,10,GYM1,92
11,PGF44Q3C,9,10,GYM1,92
9,PHF44Q3,9,10,B17,77
9,PPF44Q2G,14,10,GYM2,87
9,FFFC4H,2,10,111,97
9,PGF44Q2C,9,10,GYM1,95
9,PHF44H3,9,10,B17,96
9,HGF88QQD,10,10,326,70
10,SCF44,13,10,138,86
10,EEF88HG,13,10,336,94
9,SLF44,11,10,228,73
10,EEF88QG,13,10,336,82
10,EEFCCQQD,1,10,346,66
10,EEF88H,8,10,146,93
11,AUFC4TA,6,10,232,100
9,SDF44H,3,10,226,94
9,MRF44QT,14,10,107,65
9,SLF44QF,2,10,231,73
11,EEF44UCC,3,10,347,78
10,FMFC4H,4,10,116,92
11,MRF44QG,14,10,107,84
9,FKFC4,6,10,114,65
11,HUF44,4,10,314,77
9,SLF44QT,7,10,238,74
11,EEFGGQGC,4,10,250,68
9,FSFC8,13,10,122,87
9,SLF44QF,2,10,231,70
11,MRF44QG,13,10,205,65
9,FFFC4,2,10,111,83
10,AUFC4TA,6,10,232,91
9,HGF88QQD,10,10,326,68
9,HGF88QQD,6,10,316,80
11,FSFC8,13,10,122,65
10,MKFC4TC,6,10,322,87
9,EEFCCQQD,1,10,346,65
10,SPF44,8,10,229,80
9,SLF44H,12,10,338,91
9,MKF44H,6,10,106,95
11,SCF44,13,10,138,65
9,HGF88QQD,6,10,316,70
9,SCF44,13,10,138,67
11,MRF44,26,10,208,82
9,MKF44,6,10,106,70
9,SLF44QF,2,10,231,73
11,MRF44QG,14,10,107,74
10,BCF44T,38,10,204,100
10,PPF44Q2B,19,10,GYM3,90
10,MEF88QG,3,10,105,70
9,FFFC4,2,10,111,84
10,PPF44Q2B,19,10,GYM3,65
10,PPF44Q3B,18,10,GYM3,75
10,EEF88,7,10,331,70
11,MRF44QG,13,10,205,68
9,FKFC4,6,10,114,80
9,EEFCCQQD,1,10,346,70
9,EEFG4,9,10,349,65
9,FLFC4HH,2,10,115,99
10,FMFC8,5,10,215,79
9,MEF88QG,3,10,105,70
9,FMFC8H,5,10,215,98
9,FLFC4HH,2,10,115,99
9,FMFC4,4,10,116,85
9,HGF88HQD,10,10,326,97
9,MEF44HG,10,10,203,95
9,FJFC4H,3,10,124,95
11,SCF44,14,10,139,80
11,PPF44Q3G,15,10,GYM2,80
10,HQFC4TH,2,10,323,91
10,EEF88,7,10,331,80
10,EEF88,8,10,146,79
9,HGF88QQD,10,10,326,88
12,EEF44UCC,3,10,347,95
9,MEF44HG,9,10,211,100
10,EEF88QT,13,10,336,83
9,MEF44,7,10,207,88
9,SLF44QF,2,10,231,76
9,FFFC4,2,10,111,65
10,SCF44QT,5,10,141,76
10,FSFC8,13,10,122,77
9,MKF44,6,10,106,65
10,PPF44Q2G,15,10,GYM2,95
10,UAF44H3,8,10,235,94
10,EEF88,7,10,331,85
10,SCF44,13,10,138,78
10,BCF44T,38,10,204,90
10,PPF44Q2B,18,10,GYM3,90
9,PPF44Q2B,19,10,GYM3,70
9,PPF44Q3B,19,10,GYM3,75
9,EEFG4,9,10,349,75
9,PHF44H3,9,10,B17,92
9,PPF44Q2G,14,10,GYM2,86
9,SLF44QF,2,10,231,65
10,EEF88,7,10,331,65
11,MRF44,26,10,208,88
9,HGF88QQD,6,10,316,65
9,HUF44QG,6,10,315,72
11,PPF44Q2G,15,10,GYM2,70
11,PPF44Q3G,14,10,GYM2,82
9,FLFC4HH,2,10,115,92
9,FLFC4HH,2,10,115,100
11,UAF88Q2,8,10,235,66
12,HQFC4TH,2,10,323,83
10,MKFC4TC,6,10,322,97
11,PPF44Q2B,19,10,GYM3,65
11,PPF44Q3B,19,10,GYM3,65
11,SDF44HGE,5,10,341,90
9,HGF84QF,3,10,334A,70
9,HGF88QTD,4,10,313,80
9,MEF44QT,9,10,211,85
9,HGF88HQD,6,10,316,90
9,HGF88QQD,10,10,326,65
9,SLF44QG,7,10,238,82
10,SDF44HGE,5,10,341,93
10,FSFC8,13,10,122,65
9,SCF44HG,5,10,141,100
11,EEFCCHQD,1,10,346,94
10,PPF44Q3G,15,10,GYM2,95
10,UAF44H2,8,10,235,99
10,MRF44QG,14,10,107,69
10,PGF44Q2C,9,10,GYM1,95
10,PGF44Q3C,9,10,GYM1,95
10,MEF88QT,3,10,105,75
9,MRF44,26,10,208,87
10,SCF44,13,10,138,85
11,PPF44Q2B,18,10,GYM3,65
10,MRF44H,26,10,208,100
10,HUF44UQX,6,10,213,92
10,HUF44H,4,10,314,92
10,MRF44,26,10,208,72
10,HQFC4TH,2,10,323,84
9,PHF44H2,9,10,B17,93
9,PPF44Q3G,14,10,GYM2,89
10,HUF44QQB,3,10,333,83
9,HGF88QGD,4,10,313,80
9,EEFG4H,9,10,349,91
9,EEF88,8,10,146,89
9,MKF44,6,10,106,65
11,EEF44UCC,3,10,347,88
11,AUFC4TA,6,10,232,85
10,PPF44Q2G,15,10,GYM2,80
10,UAF44H3,8,10,235,90
9,HUF44,4,10,314,73
9,FKFC4,6,10,114,65
9,FKFC4,6,10,114,75
9,EEFG4H,9,10,349,97
9,FSFC8H,13,10,122,92
9,FJFC4,3,10,124,70
9,MKF44,6,10,106,65
9,PHF44Q3,9,10,B17,85
9,PPF44Q2B,19,10,GYM3,90
10,MEF88QT,3,10,105,81
9,SDF44,3,10,226,77
10,HQFC4TH,2,10,323,83
9,PHF44Q3,9,10,B17,88
9,PPF44Q2B,19,10,GYM3,100
10,BCF44T,28,10,204,100
10,PPF44Q3G,15,10,GYM2,80
11,EEF44UCC,3,10,347,90
9,MKF44H,6,10,106,100
11,EEF44UCC,3,10,347,75
9,UAF44Q2,8,10,235,82
9,UAF44Q3,8,10,235,82
9,FJFC4H,3,10,124,93
10,EEF88H,8,10,146,91
10,MRF44QT,13,10,205,81
9,HUF44QQB,3,10,333,70
9,HQF44HH,1,10,311,92
9,FKFC4,6,10,114,77
10,EEF88,7,10,331,72
9,SCF44,14,10,139,85
10,MEF88QG,3,10,105,65
11,BCF44T,38,10,204,75
11,SCF44,14,10,139,65
10,EEF88H,7,10,331,91
11,EEF44UCC,3,10,347,67
9,MEF44QG,10,10,203,75
11,MRF44QG,14,10,107,67
10,HUF44HQB,3,10,333,91
9,PPF44Q2G,14,10,GYM2,84
9,PPF44Q3G,15,10,GYM2,85
11,PPF44Q3B,18,10,GYM3,85
11,UAF88H2,8,10,235,100
9,MEF44QG,10,10,203,75
9,PHF44H2,9,10,B17,90
9,PPF44Q3B,18,10,GYM3,85
11,SCF44,14,10,139,85
9,FJFC4,3,10,124,83
9,FFFC4,2,10,111,72
9,PHF44Q2,9,10,B17,65
9,PPF44Q3G,15,10,GYM2,65
9,AWF84,5,10,222,65
9,FKFC4H,6,10,114,100
9,MEF88QT,3,10,105,65
9,MEF44QG,10,10,203,70
10,MRF44QG,14,10,107,82
10,FMFC8H,5,10,215,99
9,FLFC4HH,2,10,115,98
9,PPF44Q2B,19,10,GYM3,100
9,MEF44QT,10,10,203,66
9,EEFG4,9,10,349,65
11,PPF44Q3G,15,10,GYM2,65
10,HUF44,4,10,314,65
9,HQF44HH,1,10,311,91
10,PPF44Q2B,19,10,GYM3,100
10,PPF44Q3B,18,10,GYM3,90
11,PPF44Q2G,15,10,GYM2,80
11,PPF44Q3G,15,10,GYM2,85
9,HGF88QWD,20,10,307,80
10,BCF44T,28,10,204,100
10,PPF44Q3G,15,10,GYM2,80
10,ULFC4TP,6,10,B39,65
10,HUF44HQB,3,10,333,90
10,HUF44QQB,3,10,333,88
9,MEF88QG,3,10,105,65
9,MEF88QG,3,10,105,65
9,SLF44,12,10,338,88
9,PHF44Q3,9,10,B17,77
9,PPF44Q2G,15,10,GYM2,90
9,SDF44,3,10,226,86
11,BCF44T,38,10,204,100
11,PGF44Q2C,9,10,GYM1,96
9,PPF44Q3G,14,10,GYM2,65
9,HGF88QGD,4,10,313,80
10,HUF44,4,10,314,65
10,PPF44Q2G,14,10,GYM2,90
10,PPF44Q3G,14,10,GYM2,90
10,HUF44QQB,3,10,333,70
10,HUF44QT,6,10,315,75
9,HUF44QQB,3,10,333,86
11,PPF44Q3G,15,10,GYM2,80
9,SLF44H,12,10,338,90
9,PHF44Q3,9,10,B17,65
9,PPF44Q2G,14,10,GYM2,65
10,MRF44QG,13,10,205,77
11,EEFGGHTC,4,10,250,100
9,HGF88HWD,20,10,307,90
10,BCF44T,28,10,204,87
10,PGF44Q3C,9,10,GYM1,97
12,EEFGGQGC,4,10,250,88
9,HQF44HH,1,10,311,90
10,ULFC4TP,6,10,B39,83
10,PPF44Q2B,18,10,GYM3,80
10,PPF44Q3B,19,10,GYM3,80
9,PPF44Q3B,19,10,GYM3,80
9,MEF44QT,10,10,203,70
9,EEFG4,9,10,349,65
9,SLF44QG,7,10,238,66
9,SLF44H,12,10,338,90
9,MEF44,7,10,207,77
10,HUF44UQX,6,10,213,87
10,PPF44Q3B,19,10,GYM3,90
10,UAF44H2,8,10,235,93
10,FMFC8H,5,10,215,96
9,EEFG4,9,10,349,70
11,PGF44Q2C,9,10,GYM1,90
9,HGF88QQD,10,10,326,83
9,MKF44,6,10,106,75
9,SCF44,13,10,138,65
10,HQFC4TH,2,10,323,85
9,FMFC4,4,10,116,71
11,FSFC8,13,10,122,65
9,MEF44,7,10,207,65
9,MEF44QT,9,10,211,71
10,PPF44Q3B,19,10,GYM3,90
10,UAF44Q2,8,10,235,67
9,HGF88QQD,6,10,316,87
10,PPF44Q2B,18,10,GYM3,98
10,UAF44H3,8,10,235,96
10,EEF88,7,10,331,80
11,PGF44Q2C,9,10,GYM1,90
11,PGF44Q3C,9,10,GYM1,90
10,PPF44Q2B,18,10,GYM3,80
10,PPF44Q3B,18,10,GYM3,85
10,SDF44QTE,5,10,341,65
9,AWF84,5,10,222,76
9,MEF44QG,9,10,211,82
9,PHF44Q2,9,10,B17,65
10,AUFC4TA,6,10,232,100
11,PPF44Q3G,14,10,GYM2,65
9,HGF88QQD,10,10,326,71
11,EEFGGQGC,4,10,250,65
10,EEF88QG,13,10,336,65
11,HQFC4TH,2,10,323,80
9,MEF88QG,3,10,105,65
9,HGF88QQD,6,10,316,75
10,HUF44QQB,3,10,333,88
10,SCF44,13,10,138,72
9,MKF44,6,10,106,75
9,PPF44Q2B,19,10,GYM3,65
11,MRF44H,26,10,208,91
9,PGF44Q3C,9,10,GYM1,92
9,PHF44H2,9,10,B17,95
10,PPF44Q2B,18,10,GYM3,95
10,UAF44H3,8,10,235,100
9,PHF44Q3,9,10,B17,83
9,PPF44Q2G,15,10,GYM2,90
11,AUFC4TA,6,10,232,100
11,EEFGGQGC,4,10,250,65
11,SDF44QGE,5,10,341,65
10,SCF44,13,10,138,72
9,HGF88HGD,4,10,313,97
9,FFFC4,2,10,111,68
11,EEFGGHGC,4,10,250,92
9,FFFC4H,2,10,111,90
10,HUF44QQB,3,10,333,65
9,FFFC4H,2,10,111,93
9,SLF44,11,10,228,84
11,SDF44QTE,5,10,341,65
11,PPF44Q2B,19,10,GYM3,75
11,UAF88Q3,8,10,235,65
11,FKFC4,6,10,114,74
9,HGF84QF,3,10,334A,67
11,HQFC4TH,2,10,323,90
12,BCF44T,38,10,204,100
12,PPF44Q2B,18,10,GYM3,98
10,EEF88,8,10,146,82
10,HUF44UQX,6,10,213,95
9,FLFC4HH,2,10,115,100
10,HUF44QG,6,10,315,80
9,MEF44H,7,10,207,97
9,PHF44H2,9,10,B17,95
9,PPF44Q3G,15,10,GYM2,90
10,MRF44QG,14,10,107,84
10,HUF44QQB,3,10,333,65
10,HUF44UQX,6,10,213,87
9,SLF44,12,10,338,87
9,SLF44QT,7,10,238,72
10,SCF44,13,10,138,81
11,PGF44Q3C,9,10,GYM1,92
11,PPF44Q2B,18,10,GYM3,90
10,HUF44HQB,3,10,333,96
9,FFFC4,2,10,111,80
9,EEFG4H,9,10,349,95
9,HQF44QH,1,10,311,85
10,HUF44UQX,6,10,213,80
10,MKFC4TC,6,10,322,90
11,SPF44,8,10,229,88
10,SCF44QG,5,10,141,65
11,SCF44QT,5,10,141,67
10,BCF44T,28,10,204,65
10,PPF44Q3B,18,10,GYM3,85
11,EEF88,8,10,146,69
10,EEF88,7,10,331,80
9,EEFG4H,9,10,349,95
10,HUF44QG,6,10,315,81
10,BCF44T,28,10,204,100
10,PPF44Q3B,18,10,GYM3,85
11,HUF44QG,6,10,315,71
10,SCF44,13,10,138,65
9,FSFC8H,13,10,122,93
9,EEFCCHQD,1,10,346,94
10,SCF44,13,10,138,82
9,MEF44QW,3,10,104,65
11,PGF44Q2C,9,10,GYM1,98
11,PGF44Q3C,9,10,GYM1,99
10,EEF88HG,13,10,336,96
10,EEF88,8,10,146,89
10,SCF44,14,10,139,79
9,HQF44HH,1,10,311,92
10,MEF88QT,3,10,105,65
10,FSFC8,13,10,122,65
9,FLFC4HH,2,10,115,100
10,EEF88QG,13,10,336,80
11,PPF44Q2G,14,10,GYM2,100
11,UAF88H3,8,10,235,100
9,MEF44HG,10,10,203,99
9,AWF84H,5,10,222,94
9,PHF44Q2,9,10,B17,80
9,PPF44Q3G,14,10,GYM2,95
10,SCF44QT,5,10,141,82
9,EEFG4,9,10,349,85
10,HUF44QQB,3,10,333,85
10,EEF88H,7,10,331,90
11,EEF44UCC,3,10,347,91
10,EEF88QG,13,10,336,77
9,AWF84H,5,10,222,94
9,FFFC4,2,10,111,89
11,SPF44,8,10,229,70
9,HQF44HH,1,10,311,93
